team,fga_2,fgm_2,fga_3,fgm_3,fta,ftm,ast,blk,stl,tov,tov_team,dreb,oreb,f_tech,f_personal,team_score,opponent_team_score,largest_lead,ot_length_min_tot,rest_days,attendance,tz_dif_h_e,prev_game_dist,home_away_ns,travel_dist,win,fgr_2,fgr_3,ftr,win_pct,region,fga_2_final_scaled,fgm_2_final_scaled,fga_3_final_scaled,fgm_3_final_scaled,fta_final_scaled,ftm_final_scaled,ast_final_scaled,blk_final_scaled,stl_final_scaled,tov_final_scaled,tov_team_final_scaled,dreb_final_scaled,oreb_final_scaled,f_tech_final_scaled,f_personal_final_scaled,team_score_final_scaled,opponent_team_score_final_scaled,largest_lead_final_scaled,ot_length_min_tot_final_scaled,rest_days_final_scaled,attendance_final_scaled,tz_dif_h_e_final_scaled,prev_game_dist_final_scaled,home_away_ns_final_scaled,travel_dist_final_scaled,win_final_scaled,fgr_2_final_scaled,fgr_3_final_scaled,ftr_final_scaled,win_pct_final_scaled,performance_rating,offense_rating,defense_rating,extra_rating,OVR,Hybrid_OVR
alabama_crimson_tide,35.96666666666667,16.766666666666666,23.2,7.766666666666667,19.366666666666667,13.7,11.2,3.0,8.9,15.2,0.7,25.3,12.033333333333333,0.1,16.9,70.53333333333333,65.13333333333334,16.4,5.91248097412481,3.975077562987965,3106.471033868093,-0.1,301.02087683421234,0.26666666666666666,190.93333333333334,0.5666666666666667,0.467527449992482,0.33512195147862633,0.7085757310106854,0.5666666666666667,North,0.48655565834104236,0.5985507246376811,0.4095238095238095,0.6472222222222224,0.4723577235772358,0.48928571428571416,0.5126516464471403,0.3333333333333333,0.55625,0.155,0.13125,0.6269230769230769,0.5807017543859647,0.05000000000000001,0.5159999999999999,0.7578109452736319,0.2374531835205993,0.6116022099447513,0.11149710504549214,0.060087255235824547,0.37665561915266327,0.29643411146982046,0.11370454738721143,0.9979797979797981,0.06087108026242832,0.5666666666666667,0.734302361849241,0.6330081305707387,0.7085757310106855,0.5666666666666667,56.666666666666664,39.9856043674954,32.88865428716991,42.77371737486257,38.80281897031757,45.94835804885721
alabama_state_lady_hornets,44.275862068965516,18.448275862068964,14.724137931034482,4.379310344827586,20.20689655172414,14.0,13.758620689655173,4.0,7.068965517241379,20.448275862068964,1.1724137931034482,25.82758620689655,14.137931034482758,0.2413793103448276,20.96551724137931,64.03448275862068,68.48275862068965,11.172413793103448,5.771532042198079,4.388011272056516,1099.5307947630463,-0.001576272044309152,376.3406522441072,-0.1724137931034483,292.31417822077924,0.5172413793103449,0.4160121835108763,0.29337449393897563,0.6813731022184821,0.5172413793103449,North,0.7248397078056716,0.6716641679160419,0.2077175697865353,0.36494252873563227,0.4928511354079058,0.4999999999999999,0.6412478336221837,0.4444444444444444,0.4418103448275862,0.28620689655172415,0.21982758620689657,0.6472148541114058,0.6914700544464608,0.12068965517241381,0.6786206896551723,0.6691272700536725,0.27508717551336687,0.41665079062678606,0.08085907418499196,0.14879920383753228,0.12208997101504805,0.47866457886876335,0.1593919120978301,0.652037617554859,0.1127877505895443,0.5172413793103449,0.6250730592308543,0.5541518218847318,0.6813731022184822,0.5172413793103449,51.724137931034484,34.26360416489888,42.70602303760779,29.11834654226743,35.10702060156163,41.75386753335077
arkansas_razorbacks,37.903225806451616,17.774193548387096,25.387096774193548,8.193548387096774,20.225806451612904,13.612903225806452,12.741935483870968,4.967741935483871,7.354838709677419,11.290322580645162,0.41935483870967744,26.806451612903224,11.096774193548388,0.06451612903225806,16.451612903225808,73.74193548387096,65.70967741935483,16.161290322580644,5.74753277360436,3.814591189988353,3291.206227358979,-0.03225806451612903,589.2137517750442,0.1935483870967742,351.64516129032256,0.5806451612903226,0.46780438767289856,0.3230141531840942,0.6769555941947432,0.5806451612903226,North,0.54209065679926,0.6423562412342215,0.46159754224270355,0.6827956989247312,0.4933123524783635,0.4861751152073732,0.590149270419858,0.5519713261648745,0.4596774193548387,0.057258064516129054,0.07862903225806453,0.6848635235732009,0.531409168081494,0.03225806451612903,0.4980645161290323,0.8015957080954673,0.2439289597680318,0.6027000534664053,0.07564235972144398,0.025609423661041256,0.40008792338799315,0.42185757207367247,0.2885161810221913,0.9403714565004888,0.14317087761541317,0.5806451612903226,0.7348895607859184,0.610137844903289,0.6769555941947433,0.5806451612903226,58.06451612903226,38.11609634462485,39.53002019484762,52.23923989850854,42.87603954698181,48.95143017980199
belmont_bruins,32.6551724137931,17.06896551724138,25.724137931034484,8.448275862068966,14.413793103448276,10.0,15.482758620689655,4.379310344827586,8.931034482758621,12.827586206896552,0.4482758620689655,24.03448275862069,11.03448275862069,0.0,14.689655172413794,69.48275862068965,55.51724137931034,19.689655172413794,5.799086757990867,4.146631961711688,1531.0825189009774,0.0,303.15952775952996,-0.10344827586206896,176.79310344827587,0.7586206896551724,0.5128952416207876,0.3290893962141185,0.6921069545187865,0.7586206896551724,North,0.39159143832339155,0.6116941529235382,0.4696223316912972,0.7040229885057473,0.351555929352397,0.3571428571428571,0.7279029462738301,0.48659003831417624,0.5581896551724138,0.0956896551724138,0.08405172413793105,0.5782493368700266,0.528130671506352,0.0,0.42758620689655175,0.7434747445040806,0.12940720650910495,0.734282720518194,0.08684863523573198,0.09694286829852403,0.17682914172850525,0.4815830295040782,0.11500180729381561,0.7063740856844306,0.053629932744796355,0.7586206896551724,0.8304969965536064,0.6216133039600016,0.6921069545187866,0.7586206896551724,75.86206896551724,67.53381168571536,27.73549906297825,18.51084262549375,40.97180803919171,54.92791240972192
charleston_cougars,44.233333333333334,20.3,25.166666666666668,7.266666666666667,16.333333333333332,12.433333333333334,14.366666666666667,4.1,11.333333333333334,13.266666666666667,0.26666666666666666,24.466666666666665,14.333333333333334,0.06666666666666667,15.1,74.83333333333333,66.36666666666666,17.0,5.745814307458144,4.241744229654632,536.3508021390375,-0.0015237296428321802,407.23771750439494,-0.06666666666666667,356.00741122683996,0.5666666666666667,0.46048660524443824,0.2850637842956527,0.7517348256879149,0.5666666666666667,North,0.7236201048411965,0.7521739130434782,0.4563492063492064,0.6055555555555556,0.3983739837398374,0.44404761904761897,0.6718082033506644,0.4555555555555555,0.7083333333333334,0.1066666666666667,0.05,0.5948717948717948,0.7017543859649121,0.03333333333333334,0.44399999999999995,0.8164889836531628,0.2513108614232209,0.6339779005524862,0.0752688172043012,0.11737615925987191,0.05065471995625251,0.4787618605566072,0.17813341101166127,0.7353535353535354,0.14540476600024652,0.5666666666666667,0.7193734560277452,0.5384538147806773,0.751734825687915,0.5666666666666667,56.666666666666664,53.01223168034625,47.405007376378705,37.846391765484526,46.724282428136675,50.70123612354867
charlotte_49ers,40.064516129032256,17.516129032258064,17.322580645161292,5.032258064516129,18.580645161290324,13.483870967741936,11.709677419354838,4.709677419354839,6.67741935483871,14.774193548387096,0.8064516129032258,27.06451612903226,10.96774193548387,0.03225806451612903,15.32258064516129,63.61290322580645,58.12903225806452,13.709677419354838,6.0443364265723964,4.104913770633514,968.3479385889253,-0.06451612903225806,608.3750420976248,-0.03225806451612903,558.7096774193549,0.7096774193548387,0.4358238025672473,0.2900911157549267,0.7361317773520325,0.7096774193548387,North,0.6040703052728955,0.6311360448807853,0.26958525345622125,0.4193548387096775,0.4531864673485445,0.4815668202764976,0.5382680158774529,0.5232974910394266,0.4173387096774194,0.1443548387096774,0.15120967741935484,0.6947890818858561,0.5246179966044141,0.016129032258064516,0.4529032258064516,0.6633743723777427,0.15875317143892717,0.5112725004455534,0.14015848875370207,0.08798040788077009,0.1054503879543186,0.3621321146432668,0.30013900988127445,0.7624633431085045,0.24920767610776773,0.7096774193548387,0.6670802054821744,0.5479498853148616,0.7361317773520326,0.7096774193548387,70.96774193548387,23.55177411177999,30.511757759381794,45.241560528116366,32.23981438825383,47.73098540714585
davidson_wildcats,37.1,17.4,20.033333333333335,6.066666666666666,12.7,9.6,11.633333333333333,2.566666666666667,6.0,15.1,0.5333333333333333,23.133333333333333,11.2,0.13333333333333333,17.566666666666666,62.6,61.2,10.033333333333333,5.7724505327245055,3.975077562987965,657.0464349376114,0.032571468511917244,426.25421016754564,-0.03333333333333333,328.56666666666666,0.5333333333333333,0.47025946111166483,0.29941856308433584,0.7235800864356524,0.5333333333333333,North,0.5190564292321925,0.626086956521739,0.33412698412698416,0.5055555555555556,0.3097560975609756,0.3428571428571428,0.5344309647602542,0.2851851851851852,0.375,0.15250000000000002,0.1,0.5435897435897435,0.5368421052631577,0.06666666666666668,0.5426666666666666,0.6495522388059702,0.19325842696629214,0.37417127071823203,0.0810587262200166,0.060087255235824547,0.06596407565707285,0.5418887510417619,0.18966840870768512,0.7616161616161616,0.13135248531110094,0.5333333333333333,0.7400951236784081,0.5655683969370788,0.7235800864356525,0.5333333333333333,53.333333333333336,22.95744960739279,1.673228295414134,32.954559802027546,19.914259545654133,33.28188906072582
elon_phoenix,36.48275862068966,16.413793103448278,19.413793103448278,5.896551724137931,15.931034482758621,11.827586206896552,12.586206896551724,3.4482758620689653,7.241379310344827,16.93103448275862,1.2413793103448276,22.93103448275862,11.620689655172415,0.0,17.275862068965516,62.3448275862069,62.275862068965516,11.344827586206897,5.771532042198079,4.353528513435826,1315.2894154527016,0.0,252.88366569056447,0.0,195.58620689655172,0.5862068965517241,0.45279422533597763,0.3086959469214064,0.7485013687722667,0.5862068965517241,North,0.5013557051261605,0.5832083958020989,0.31937602627257805,0.4913793103448276,0.38856181665264933,0.4224137931034482,0.5823223570190641,0.38314176245210724,0.4525862068965517,0.1982758620689655,0.2327586206896552,0.5358090185676392,0.5589836660617059,0.0,0.5310344827586206,0.6460701419013308,0.20534676481983724,0.42308058677843396,0.08085907418499196,0.14139115590338827,0.14945736942927912,0.4815830295040782,0.08450554473879171,0.787878787878788,0.06325379568686128,0.5862068965517241,0.7030630814482628,0.5830923441848788,0.7485013687722668,0.5862068965517241,58.620689655172406,29.852802776632075,12.130625603211627,39.17909614255731,27.627829478993554,40.024973549465095
florida_gators,44.38709677419355,19.806451612903224,17.612903225806452,5.516129032258065,16.774193548387096,12.35483870967742,12.612903225806452,3.3870967741935485,8.870967741935484,16.806451612903224,0.45161290322580644,26.967741935483872,12.35483870967742,0.16129032258064516,19.516129032258064,68.51612903225806,64.61290322580645,12.483870967741936,5.934600088378259,3.846849254504482,2480.451612903226,-0.03225806451612903,640.923429194399,0.0967741935483871,547.3548387096774,0.6774193548387096,0.4496667329395515,0.30237748134107867,0.733577801177286,0.6774193548387096,North,0.7280296022201667,0.7307152875175315,0.2764976958525346,0.4596774193548388,0.4091266719118804,0.44124423963133635,0.5836641136020574,0.3763440860215054,0.5544354838709677,0.19516129032258064,0.08467741935483872,0.6910669975186104,0.5976230899830219,0.08064516129032259,0.6206451612903225,0.7302840635532017,0.23160565422254437,0.4655587239351274,0.11630513087328909,0.03253953301878891,0.29724964754499816,0.42185757207367247,0.3198821653001548,0.8641251221896384,0.24339291476342922,0.6774193548387096,0.6964317692812586,0.5711574647553708,0.7335778011772861,0.6774193548387096,67.74193548387096,35.31969289697969,51.62776258716977,52.284095590497174,45.241170435854656,54.241476455061175
florida_gulf_coast_eagles,27.413793103448278,15.96551724137931,36.172413793103445,11.931034482758621,15.379310344827585,10.137931034482758,17.689655172413794,3.2758620689655173,10.379310344827585,11.275862068965518,0.7931034482758621,25.586206896551722,9.275862068965518,0.0,15.206896551724139,77.86206896551724,56.89655172413793,25.24137931034483,5.799086757990867,4.388011272056516,1259.7376913147705,-0.002364408066463728,596.3838456942017,0.13793103448275862,446.3218450071654,0.9310344827586207,0.5928370903981287,0.3295684767716186,0.652433170679694,0.9310344827586207,North,0.24128361351239286,0.5637181409295351,0.718390804597701,0.9942528735632186,0.37510513036164844,0.36206896551724127,0.8388214904679376,0.3639846743295019,0.6487068965517241,0.05689655172413796,0.14870689655172417,0.6379310344827586,0.43557168784029027,0.0,0.4482758620689655,0.8578192779942652,0.14490507555211155,0.9413221566012575,0.08684863523573198,0.14879920383753228,0.14241104070220123,0.47720535355110594,0.29286540662876287,0.8965517241379312,0.1916543774486309,0.9310344827586207,1.0,0.6225182339019463,0.6524331706796941,0.9310344827586207,93.10344827586206,100.0,40.00750216750018,81.47698142753327,77.02792405722701,83.45813374468102
